site_id,tran_id,date,detection,obs_1,obs_2,obs_3,obs_4,col_point,utm_x,utm_y,elev,time,avg_wind_spd,air_temp,rel_hum,gr_temp,rock_ind,shr_nw,shr_ne,shr_se,shr_sw,shr_pt_density,shr_m_area,shr_m_density,pp_mam,pp_rep,pp_gbird,pp_total,vpd,med_vpd
white_reef,WR051,6/4/2025,0,SSS,NA,NA,NA,1,287626,4122690,1001,12:00:00,0.9,32.9,24,33,4,198,145,80,73,0.650364204,2.378,0.498,0,0,0,0,3.801521126,3.82
white_reef,WR051,6/4/2025,0,SSS,NA,NA,NA,2,287433,4122512,993,12:23:00,1,32.6,23,35,4,100,125,52,172,0.793646857,2.378,0.498,0,0,0,0,3.78715358,3.82
white_reef,WR051,6/4/2025,0,SSS,NA,NA,NA,3,287284,4122315,993,12:43:00,1.1,33.2,21,34,3,86,202,212,200,0.326530612,2.378,0.498,0,0,0,0,4.018613982,3.82
white_reef,WR051,6/4/2025,0,SSS,NA,NA,NA,4,287082,4122166,978,13:07:00,1.8,32.3,21,41,5,260,96,79,154,0.4612001,2.378,0.498,0,0,0,0,3.820422245,3.82
white_reef,WR051,6/4/2025,0,SSS,NA,NA,NA,5,286905,4122004,963,13:32:00,1,35.6,21,41,5,230,160,185,211,0.258985167,2.378,0.498,0,0,0,0,4.591357817,3.82
white_reef,WR099,6/4/2025,0,SSS,NA,NA,NA,1,288532,4122979,1045,10:05:00,2.1,26.1,30,30,4,183,62,294,71,0.429991938,1.67,0.904,0,0,0,3,2.366953268,2.674
white_reef,WR099,6/4/2025,0,SSS,NA,NA,NA,2,288219,4122950,1032,10:29:00,2,26.7,30,32,3,21,79,106,65,2.178619572,1.67,0.904,0,0,3,3,2.452147939,2.674
white_reef,WR099,6/4/2025,0,SSS,NA,NA,NA,3,288019,4122904,1022,10:52:00,1.2,27.7,28,30,4,73,108,129,122,0.85733882,1.67,0.904,0,0,0,3,2.674370434,2.674
white_reef,WR099,6/4/2025,0,SSS,NA,NA,NA,4,287775,4122859,1023,11:22:00,1.7,27.6,27,31,5,272,119,129,175,0.331245795,1.67,0.904,0,0,0,3,2.695730831,2.674
white_reef,WR099,6/4/2025,0,SSS,NA,NA,NA,5,287526,4122820,1000,11:43:00,1.6,29.1,26,30,4,74,94,155,147,0.724309642,1.67,0.904,0,0,0,3,2.981374473,2.674
white_reef,WR001,6/4/2025,0,SSS,NA,NA,NA,1,287551,4121908,974,8:10:00,0,24,41,25,4,204,173,259,253,0.202449384,7.176,0.306,0,0,0,0,1.760511312,2.122
white_reef,WR001,6/4/2025,0,SSS,NA,NA,NA,2,287723,4122072,977,8:35:00,1.9,25.1,36,25,5,82,88,117,137,0.88999644,7.176,0.306,0,0,0,0,2.039485288,2.122
white_reef,WR001,6/4/2025,0,SSS,NA,NA,NA,3,287943,4122294,983,8:53:00,1.6,25,33,28,5,505,233,505,505,0.05236452,7.176,0.306,0,0,0,0,2.122411071,2.122
white_reef,WR001,6/4/2025,0,SSS,NA,NA,NA,4,288101,4122462,1003,9:24:00,1,26.5,31,30,5,179,226,505,94,0.158727639,7.176,0.306,0,0,0,0,2.388836828,2.122
white_reef,WR001,6/4/2025,0,SSS,NA,NA,NA,5,288271,4122607,1026,9:43:00,1.4,26.5,29,32,4,410,102,200,129,0.226218434,7.176,0.306,0,0,0,0,2.458078475,2.122
white_reef,WR115,6/4/2025,0,EK,NA,NA,NA,1,287183,4121967,964,11:42:00,3.5,28.1,28,29.9,4,139,265,111,149,0.362897373,6.314,0.5,0,0,0,2,2.737436526,3.206
white_reef,WR115,6/4/2025,0,EK,NA,NA,NA,2,287122,4121729,954,12:09:00,4.2,29.5,28,31.5,3,82,76,197,150,0.627389472,6.314,0.5,0,0,2,2,2.968477538,3.206
white_reef,WR115,6/4/2025,0,EK,NA,NA,NA,3,287078,4121474,954,12:27:00,2.7,29.9,24,33.6,4,83,108,343,79,0.425793506,6.314,0.5,0,0,0,2,3.206279181,3.206
white_reef,WR115,6/4/2025,0,EK,NA,NA,NA,4,287028,4121236,940,12:41:00,5.6,32.2,21,37.7,5,51,90,75,176,1.04123282,6.314,0.5,0,0,0,2,3.798934119,3.206
white_reef,WR115,6/4/2025,0,EK,NA,NA,NA,5,286977,4120988,932,13:12:00,3.3,30.5,21,34,5,441,505,505,505,0.041819832,6.314,0.5,0,0,0,2,3.449360663,3.206
white_reef,WR034,6/6/2025,0,EK,NA,NA,NA,1,286674,4121357,951,7:39:00,0,21,52,20.3,5,149,169,505,505,0.090724343,7.76,0.257,0,0,0,0,1.193762591,1.758
white_reef,WR034,6/6/2025,0,EK,NA,NA,NA,2,286921,4121437,936,8:02:00,0,20.8,56,22.5,5,324,303,243,197,0.140537151,7.76,0.257,0,0,0,0,1.080911183,1.758
white_reef,WR034,6/6/2025,0,EK,NA,NA,NA,3,287165,4121504,952,8:31:00,1.1,23.7,40,24.1,4,118,52,192,93,0.77285352,7.76,0.257,0,0,0,0,1.758364425,1.758
white_reef,WR034,6/6/2025,0,EK,NA,NA,NA,4,287412,4121578,954,8:48:00,0,25.5,33,27.8,5,505,84,185,88,0.215330451,7.76,0.257,0,0,0,0,2.186448935,1.758
white_reef,WR034,6/6/2025,0,EK,NA,NA,NA,5,287658,4121637,976,9:09:00,1,24.2,32,27.8,4,505,274,505,251,0.06790523,7.76,0.257,0,0,0,0,2.053549556,1.758
white_reef,WR096,6/6/2025,0,EK,NA,NA,NA,1,288104,4122006,1006,9:39:00,2.5,25.1,35,26.7,3,359,505,135,442,0.077053438,6.421,0.342,0,0,0,1,2.071352245,2.194
white_reef,WR096,6/6/2025,0,EK,NA,NA,NA,2,287846,4122012,979,10:00:00,3.5,25.4,32,27.1,4,505,221,211,505,0.076946605,6.421,0.342,0,0,0,1,2.205948722,2.194
white_reef,WR096,6/6/2025,0,EK,NA,NA,NA,3,287591,4122010,993,10:21:00,5.6,26.5,27,29.7,3,90,70,125,208,0.65830347,6.421,0.342,1,0,0,1,2.527320122,2.194
white_reef,WR096,6/6/2025,0,EK,NA,NA,NA,4,287358,4122013,961,10:50:00,1.4,26.6,37,27.3,1,120,117,136,286,0.368425052,6.421,0.342,0,0,0,1,2.193989422,2.194
white_reef,WR096,6/6/2025,0,EK,NA,NA,NA,5,287098,4122008,960,11:08:00,4.7,22.1,32,26,5,72,143,224,112,0.527007487,6.421,0.342,0,0,0,1,1.808860748,2.194
paradise_canyon,PC136,6/6/2025,0,SSS,RB,NA,NA,1,267311,4115754,1015,11:18:00,1.2,31.2,37.2,32.1,5,155,136,173,86,0.52892562,2.231,0.523,0,0,0,4,2.85363174,2.854
paradise_canyon,PC136,6/6/2025,0,SSS,RB,NA,NA,2,267476,4115538,1012,11:37:00,1.7,30.6,35.2,33,4,403,69,45,128,0.384592272,2.231,0.523,0,1,1,4,2.845557181,2.854
paradise_canyon,PC136,6/6/2025,0,SSS,RB,NA,NA,3,267549,4115294,989,11:56:00,1.4,31.9,29.1,33.1,4,328,138,117,59,0.38819499,2.231,0.523,0,1,0,4,3.352132503,2.854
paradise_canyon,PC136,6/6/2025,0,SSS,RB,NA,NA,4,267693,4115069,992,12:18:00,3.1,28.8,31.1,30.8,4,84,144,89,85,0.990074503,2.231,0.523,0,0,0,4,2.728173102,2.854
paradise_canyon,PC136,6/6/2025,0,SSS,RB,NA,NA,5,267845,4114869,970,12:48:00,1.8,32.3,27.4,34.1,4,166,159,265,112,0.324672689,2.231,0.523,0,0,1,4,3.510919684,2.854
paradise_canyon,PC016,6/6/2025,0,SSS,RB,NA,NA,1,268328,4115375,983,9:26:00,1.8,25.4,54.8,24.8,3,315,253,115,112,0.253154543,5.306,0.201,0,0,1,11,1.466307092,1.935
paradise_canyon,PC016,6/6/2025,0,SSS,RB,NA,NA,2,268105,4115497,973,9:49:00,1.1,25.7,43.7,26.1,4,49,304,304,110,0.271975169,5.306,0.201,0,0,2,11,1.859187202,1.935
paradise_canyon,PC016,6/6/2025,0,SSS,RB,NA,NA,3,267879,4115613,970,10:11:00,0,28.1,49.1,27.6,5,269,121,300,260,0.177285319,5.306,0.201,0,0,3,11,1.935215544,1.935
paradise_canyon,PC016,6/6/2025,0,SSS,RB,NA,NA,4,267643,4115707,983,10:31:00,1.2,28.2,47.5,28.2,5,270,212,361,182,0.152290303,5.306,0.201,0,1,2,11,2.007690309,1.935
paradise_canyon,PC016,6/6/2025,0,SSS,RB,NA,NA,5,267401,4115796,1004,10:57:00,1.7,28.8,51,28.8,3,141,253,505,136,0.149361712,5.306,0.201,0,1,1,11,1.940210188,1.935
paradise_canyon,PC078,6/6/2025,0,EK,NA,NA,NA,1,268396,4115116,1007,8:50:00,2,19.8,61,21.8,4,197,115,138,170,0.416233091,2.846,0.382,0,0,0,0,0.900700417,1.305
paradise_canyon,PC078,6/6/2025,0,EK,NA,NA,NA,2,268260,4115340,1002,9:19:00,2.6,22.1,57,23,4,98,135,354,88,0.351165981,2.846,0.382,0,0,0,0,1.143838414,1.305
paradise_canyon,PC078,6/6/2025,0,EK,NA,NA,NA,3,268128,4115553,976,9:40:00,0,22.8,53,25.5,6,139,146,99,178,0.506579197,2.846,0.382,0,0,0,0,1.30454668,1.305
paradise_canyon,PC078,6/6/2025,0,EK,NA,NA,NA,4,267997,4115764,968,9:55:00,1.1,22.4,49,23.5,6,163,100,113,244,0.416233091,2.846,0.382,0,0,0,0,1.381632027,1.305
paradise_canyon,PC078,6/6/2025,0,EK,NA,NA,NA,5,267868,4115982,972,10:23:00,2.5,23.9,46,24.7,3,162,122,280,294,0.217342875,2.846,0.382,0,0,0,0,1.601669269,1.305
paradise_canyon,PC039,6/6/2025,0,EK,NA,NA,NA,1,266982,4116231,1041,11:00:00,1.3,26.5,43,29,4,110,64,74,141,1.057354895,3.097,0.595,0,0,2,4,1.973386945,2.589
paradise_canyon,PC039,6/6/2025,0,EK,NA,NA,NA,2,267028,4115978,1036,11:24:00,0,27.2,37,32.1,4,116,378,104,91,0.337040072,3.097,0.595,0,0,0,4,2.272654631,2.589
paradise_canyon,PC039,6/6/2025,0,EK,NA,NA,NA,3,267028,4115726,1023,11:44:00,5.2,27.7,31,29.5,6,116,83,79,134,0.942595909,3.097,0.595,1,0,0,4,2.562938333,2.589
paradise_canyon,PC039,6/6/2025,0,EK,NA,NA,NA,4,267129,4115490,1018,12:06:00,2.5,27.8,30,28.7,4,97,166,53,189,0.627389472,3.097,0.595,0,0,0,4,2.615294459,2.589
paradise_canyon,PC039,6/6/2025,0,EK,NA,NA,NA,5,267134,4115343,1008,12:35:00,7.1,28,27,31,1,199,302,505,261,0.099670527,3.097,0.595,0,1,0,4,2.759349166,2.589
paradise_canyon,PC039,6/6/2025,1,EK,NA,NA,NA,6,267134,4115413,997,12:20:00,4.2,29.3,26,41.4,6,64,174,276,49,0.504781225,3.097,0.595,0,0,0,4,3.015980412,2.589
paradise_canyon,PC017,6/6/2025,0,QJ,NA,NA,NA,1,267552,4115387,1002,9:20:00,1.6,21,48,22,5,96,244,51,128,0.593998389,2.774,0.632,0,0,0,1,1.293242807,2.039
paradise_canyon,PC017,6/6/2025,0,QJ,NA,NA,NA,2,267616,4115631,980,9:40:00,0,26.3,41,24,4,144,182,95,170,0.458083892,2.774,0.632,0,0,0,1,2.018693654,2.039
paradise_canyon,PC017,6/6/2025,0,QJ,NA,NA,NA,3,267681,4115871,990,10:10:00,1.1,27.7,39,22,6,363,130,289,314,0.133198359,2.774,0.632,0,1,0,1,2.265786062,2.039
paradise_canyon,PC017,6/6/2025,0,QJ,NA,NA,NA,4,267746,4116109,1006,10:30:00,2.6,25.1,36,23,3,77,88,99,72,1.41723356,2.774,0.632,0,0,0,1,2.039485288,2.039
paradise_canyon,PC017,6/6/2025,0,QJ,NA,NA,NA,5,267811,4116354,1059,10:50:00,2.1,25,32,25,4,112,122,104,197,0.559000786,2.774,0.632,0,0,0,1,2.154088848,2.039
paradise_canyon,PC096,6/6/2025,0,QJ,NA,NA,NA,1,267939,4116009,987,11:25:00,1.3,25.5,30,24.5,3,307,124,477,505,0.080137476,9.111,0.192,0,0,0,0,2.284349634,3.115
paradise_canyon,PC096,6/6/2025,0,QJ,NA,NA,NA,2,267773,4116195,1047,11:50:00,0,32.8,27,26.5,3,296,69,345,233,0.179927107,9.111,0.192,0,0,0,0,3.631014155,3.115
paradise_canyon,PC096,6/6/2025,0,QJ,NA,NA,NA,3,267702,4116378,1064,12:10:00,1.5,29.6,28,31,4,198,100,153,92,0.542650645,9.111,0.192,0,0,0,0,2.985610788,3.115
paradise_canyon,PC096,6/6/2025,0,QJ,NA,NA,NA,4,267431,4116567,1045,12:35:00,2.4,30.7,25,34,1,232,505,505,297,0.067552705,9.111,0.192,0,0,0,0,3.312321775,3.115
paradise_canyon,PC096,6/6/2025,0,QJ,NA,NA,NA,5,267259,4116762,1086,13:05:00,2.9,30.1,27,32,2,154,155,505,505,0.091966655,9.111,0.192,0,0,0,0,3.115248066,3.115
turkey_farm,TF101,6/7/2025,0,DTP,NA,NA,NA,1,272526,4117912,1119,7:51:00,1,26.2,44,26.8,3,505,505,189,505,0.055103705,7.063,0.278,0,0,0,5,1.904776501,2.144
turkey_farm,TF101,6/7/2025,0,DTP,NA,NA,NA,2,272689,4118103,1094,8:15:00,0,25.6,39.1,24.8,3,379,138,109,505,0.125081987,7.063,0.278,0,0,0,5,1.999207642,2.144
turkey_farm,TF101,6/7/2025,0,DTP,NA,NA,NA,3,272850,4118294,1098,8:40:00,1.4,25.4,33.9,29.4,5,150,202,104,66,0.587190441,7.063,0.278,0,0,0,5,2.144311919,2.144
turkey_farm,TF101,6/7/2025,0,DTP,NA,NA,NA,4,273014,4118483,1108,9:06:00,4,25.8,28.9,27.3,6,189,125,470,121,0.195354232,7.063,0.278,0,0,5,5,2.361872698,2.144
turkey_farm,TF101,6/7/2025,0,DTP,NA,NA,NA,5,273175,4118672,1121,9:21:00,4,26.1,34.8,30,5,117,255,71,170,0.425793506,7.063,0.278,0,0,0,5,2.204647901,2.144
turkey_farm,TF049,6/7/2025,0,DTP,NA,NA,NA,1,273039,4118424,1114,9:54:00,0,28.6,26.7,27,4,197,744,65,131,0.123765344,2.99,0.511,0,0,0,1,2.868968816,2.939
turkey_farm,TF049,6/7/2025,0,DTP,NA,NA,NA,2,273226,4118587,1125,10:21:00,3.1,28.1,27.5,29.8,5,87,100,185,147,0.593998389,2.99,0.511,0,0,0,1,2.756446501,2.939
turkey_farm,TF049,6/7/2025,0,DTP,NA,NA,NA,3,273412,4118755,1135,10:43:00,1.3,32.1,28.2,31.4,6,179,128,151,60,0.596294033,2.99,0.511,0,0,0,1,3.433267902,2.939
turkey_farm,TF049,6/7/2025,0,DTP,NA,NA,NA,4,273600,4118916,1133,11:08:00,3.4,28.9,26.2,31.2,6,194,77,102,75,0.797193878,2.99,0.511,0,0,1,1,2.939149328,2.939
turkey_farm,TF049,6/7/2025,0,DTP,NA,NA,NA,5,273788,4119083,1148,11:24:00,2.7,33.3,27.9,34.6,6,151,91,264,95,0.442966658,2.99,0.511,0,0,0,1,3.688212986,2.939
turkey_farm,TF124,6/7/2025,0,QJ,NA,NA,NA,1,273475,4118556,1116,10:05:00,2.2,28,24,29,3,115,82,285,102,0.469131169,3.12,0.34,0,0,0,1,2.872747077,3.465
turkey_farm,TF124,6/7/2025,0,QJ,NA,NA,NA,2,273553,4118794,1123,10:25:00,0.9,31.8,23,29.5,6,122,278,124,253,0.26501957,3.12,0.34,0,0,0,1,3.620001725,3.465
turkey_farm,TF124,6/7/2025,0,QJ,NA,NA,NA,3,273634,4119033,1147,10:45:00,0.9,31.5,23,28,6,137,229,295,135,0.252518876,3.12,0.34,0,0,0,1,3.558993055,3.465
turkey_farm,TF124,6/7/2025,0,QJ,NA,NA,NA,4,273715,4119267,1149,11:10:00,0,30.8,22,30,5,195,135,119,176,0.4096,3.12,0.34,1,0,0,1,3.464519057,3.465
turkey_farm,TF124,6/7/2025,0,QJ,NA,NA,NA,5,273794,4119509,1160,11:30:00,2.2,29.7,21,31,5,138,94,203,291,0.303561536,3.12,0.34,0,0,0,1,3.294771785,3.465
turkey_farm,TF104,6/7/2025,0,QJ,NA,NA,NA,1,272796,4117148,1105,8:05:00,2.2,22.6,39,20.5,4,274,194,220,115,0.248135494,12.02,0.12,0,0,0,0,1.672730135,2.135
turkey_farm,TF104,6/7/2025,0,QJ,NA,NA,NA,2,272895,4117383,1064,8:30:00,0,24.4,31,22,5,505,505,505,505,0.039211842,12.02,0.12,0,0,0,0,2.108855731,2.135
turkey_farm,TF104,6/7/2025,0,QJ,NA,NA,NA,3,272994,4117613,1076,8:50:00,3.5,24.7,29,25.5,4,248,301,262,264,0.138453218,12.02,0.12,0,0,0,0,2.209243037,2.135
turkey_farm,TF104,6/7/2025,0,QJ,NA,NA,NA,4,273088,4117843,1088,9:10:00,1.9,25.1,33,25,3,505,118,505,294,0.079126288,12.02,0.12,0,0,0,0,2.135086161,2.135
turkey_farm,TF104,6/7/2025,0,QJ,NA,NA,NA,5,273185,4118072,1104,9:35:00,1.4,27.9,31,24,3,361,163,505,280,0.093377166,12.02,0.12,0,0,0,0,2.593004207,2.135
sun_river,SR055,6/7/2025,0,SSS,NA,NA,NA,1,265680,4100737,788,10:05:00,1,29,34.7,29.9,4,124,173,55,176,0.573921028,3.72,0.658,0,0,0,0,2.615707473,3.328
sun_river,SR055,6/7/2025,0,SSS,NA,NA,NA,2,265533,4100532,815,10:24:00,1.9,30.7,29.3,43.8,4,93,44,45,125,1.697630744,3.72,0.658,0,0,0,0,3.122415327,3.328
sun_river,SR055,6/7/2025,0,SSS,NA,NA,NA,3,265398,4100315,772,10:50:00,1,34,29,33.6,4,66,118,167,302,0.375226602,3.72,0.658,0,0,0,0,3.776674749,3.328
sun_river,SR055,6/7/2025,0,SSS,NA,NA,NA,4,265240,4100133,760,11:17:00,1.1,31.5,28,33.5,4,117,290,58,70,0.559000786,3.72,0.658,0,0,0,0,3.32788961,3.328
sun_river,SR055,6/7/2025,0,SSS,NA,NA,NA,5,264929,4100045,748,11:38:00,2.9,34.2,24,37,5,152,213,505,505,0.084628099,3.72,0.658,0,0,0,0,4.087873722,3.328
sun_river,SR045,6/7/2025,0,EK,NA,NA,NA,1,266032,4100892,763,10:00:00,1.6,25.5,36,26.3,4,209,190,126,116,0.389407152,5.03,0.356,0,0,0,2,2.088548236,3.44
sun_river,SR045,6/7/2025,0,EK,NA,NA,NA,2,265818,4100751,774,10:30:00,2.3,30.5,26,33.6,4,237,221,177,242,0.208027522,5.03,0.356,0,0,0,2,3.231046697,3.44
sun_river,SR045,6/7/2025,0,EK,NA,NA,NA,3,265616,4100617,802,10:48:00,3.5,31.5,24,34.5,5,382,157,109,442,0.134668799,5.03,0.356,0,1,0,2,3.512772366,3.44
sun_river,SR045,6/7/2025,0,EK,NA,NA,NA,4,265397,4100472,766,11:13:00,2,31.1,22,31.3,3,473,192,341,213,0.107674428,5.03,0.356,0,1,0,2,3.524221259,3.44
sun_river,SR045,6/7/2025,0,EK,NA,NA,NA,5,265191,4100336,765,11:34:00,0,30.9,23,33.5,4,54,70,100,188,0.942595909,5.03,0.356,0,0,0,2,3.439650571,3.44
cove_wash,CW103,6/8/2025,0,EK,NA,NA,NA,1,262372,4111576,946,16:00:00,18.2,37.5,14,38.9,4,79,170,121,149,0.593998389,4.991,0.507,0,0,0,0,5.545048561,5.705
cove_wash,CW103,6/8/2025,0,EK,NA,NA,NA,2,262128,4111538,924,16:27:00,2.3,37.6,12,42.2,5,131,341,339,444,0.101585689,4.991,0.507,0,0,0,0,5.704868211,5.705
cove_wash,CW103,6/8/2025,0,EK,NA,NA,NA,3,261875,4111503,932,16:50:00,13.9,38.4,10,44.6,4,127,194,292,456,0.140011778,4.991,0.507,0,0,0,0,6.092453959,5.705
cove_wash,CW103,6/8/2025,0,EK,NA,NA,NA,4,261625,4111467,941,17:08:00,10.3,38.3,11,44.5,4,252,385,233,79,0.177659141,4.991,0.507,0,0,0,0,5.992352702,5.705
cove_wash,CW103,6/8/2025,0,EK,NA,NA,NA,5,261373,4111455,982,17:35:00,10.9,36.3,12,38.7,3,95,79,51,99,1.524157903,4.991,0.507,0,0,0,0,5.314748796,5.705
cove_wash,CW039,6/8/2025,0,QJ,NA,NA,NA,1,262088,4111125,990,16:20:00,6.5,37.6,15,40,4,113,129,351,146,0.292975366,5.93,0.196,0,0,0,0,5.510384068,5.759
cove_wash,CW039,6/8/2025,0,QJ,NA,NA,NA,2,261860,4111227,956,16:40:00,6.4,38.2,14,43,4,116,354,291,323,0.136163723,5.93,0.196,0,0,0,0,5.759194235,5.759
cove_wash,CW039,6/8/2025,0,QJ,NA,NA,NA,3,261649,4111371,954,17:00:00,3.9,39,15,42,5,441,275,287,247,0.1024,5.93,0.196,0,0,0,0,5.942748897,5.759
cove_wash,CW039,6/8/2025,0,QJ,NA,NA,NA,4,261427,4111488,973,17:20:00,3.7,38.8,15,42,3,165,206,212,210,0.254433099,5.93,0.196,0,0,0,0,5.879240787,5.759
cove_wash,CW039,6/8/2025,0,QJ,NA,NA,NA,5,261174,4111547,951,17:45:00,4.8,37.1,14,40,5,319,215,258,120,0.192366882,5.93,0.196,0,0,0,0,5.425802932,5.759
cove_wash,CW010,6/8/2025,0,SSS,NA,NA,NA,1,262070,4112342,940,16:10:00,7.1,37.7,12,39,3,200,89,145,221,0.37293864,2.03,0.558,0,0,0,0,5.73587851,5.617
cove_wash,CW010,6/8/2025,0,SSS,NA,NA,NA,2,261822,4112289,970,16:30:00,13.1,36.6,11,42.2,4,83,104,177,323,0.339005316,2.03,0.558,0,0,0,0,5.464055729,5.617
cove_wash,CW010,6/8/2025,0,SSS,NA,NA,NA,3,261576,4112231,1002,16:49:00,6.4,36.2,10,39.6,4,102,110,85,189,0.677403512,2.03,0.558,0,0,0,0,5.405851253,5.617
cove_wash,CW010,6/8/2025,0,SSS,NA,NA,NA,4,261334,4112166,982,17:15:00,3.8,38.1,9,41.1,4,95,114,123,96,0.873438728,2.03,0.558,0,0,0,0,6.061203683,5.617
cove_wash,CW010,6/8/2025,0,SSS,NA,NA,NA,5,261066,4112124,975,17:43:00,8.6,36.9,10,41.1,4,103,217,112,119,0.527007487,2.03,0.558,0,0,0,0,5.616646297,5.617
fort_pearce,NFP064,6/9/2025,0,SSS,NA,NA,NA,1,284495,4098338,893,10:00:00,1.4,29.6,17,31.8,5,200,128,123,74,0.580498866,10.631,0.422,0,0,0,1,3.44174577,4.082
fort_pearce,NFP064,6/9/2025,0,SSS,NA,NA,NA,2,284750,4098357,903,10:20:00,2.3,31.2,14,36.6,4,45,129,74,115,1.214246143,10.631,0.422,0,0,0,1,3.907839645,4.082
fort_pearce,NFP064,6/9/2025,0,SSS,NA,NA,NA,3,285000,4098373,889,10:40:00,1.3,34.7,14,34.4,5,120,322,131,262,0.229481157,10.631,0.422,1,0,0,1,4.755901451,4.082
fort_pearce,NFP064,6/9/2025,0,SSS,NA,NA,NA,4,285243,4098435,896,11:02:00,0,32.6,17,36.1,5,505,505,505,505,0.039211842,10.631,0.422,0,0,0,1,4.082256456,4.082
fort_pearce,NFP064,6/9/2025,0,SSS,NA,NA,NA,5,285489,4098413,898,11:30:00,5.9,32.5,14,35.5,4,505,307,505,505,0.048197359,10.631,0.422,0,0,0,1,4.20606988,4.082
fort_pearce,NFP066,6/9/2025,0,SSS,NA,NA,NA,1,285019,4097664,965,8:00:00,0.9,24.8,24,26.2,3,100,100,90,145,0.845554234,1.547,1.044,0,0,0,0,2.378978767,2.983
fort_pearce,NFP066,6/9/2025,0,SSS,NA,NA,NA,2,284985,4097924,951,8:25:00,0,27.4,21,27.8,4,76,68,58,70,2.162629758,1.547,1.044,0,0,0,0,2.883395451,2.983
fort_pearce,NFP066,6/9/2025,0,SSS,NA,NA,NA,3,284934,4098220,884,8:56:00,0,29.9,24,29.7,5,78,370,189,141,0.264338724,1.547,1.044,0,0,0,0,3.206279181,2.983
fort_pearce,NFP066,6/9/2025,0,SSS,NA,NA,NA,4,284878,4098414,917,9:18:00,0,28.2,22,29.1,3,68,51,152,80,1.298690757,1.547,1.044,0,0,0,0,2.982854174,2.983
fort_pearce,NFP066,6/9/2025,0,SSS,NA,NA,NA,5,284859,4098664,933,9:30:00,0,30.7,17,33,4,65,71,160,200,0.650364204,1.547,1.044,0,0,0,0,3.665636098,2.983
fort_pearce,FP112,6/9/2025,0,DTP,NA,NA,NA,1,283665,4098620,976,10:04:00,2.4,32,18.4,31.5,6,53,176,114,73,0.924556213,1.921,1.156,0,0,0,0,3.879896723,4.438
fort_pearce,FP112,6/9/2025,0,DTP,NA,NA,NA,2,283844,4098793,965,10:31:00,2,33.3,16.2,34,6,388,287,153,183,0.15653724,1.921,1.156,0,0,0,0,4.286716342,4.438
fort_pearce,FP112,6/9/2025,0,DTP,NA,NA,NA,3,284024,4098968,965,10:50:00,2.9,33.9,16.1,34.4,6,55,57,59,104,2.115702479,1.921,1.156,0,0,0,0,4.438070553,4.438
fort_pearce,FP112,6/9/2025,0,DTP,NA,NA,NA,4,284208,4099139,953,11:16:00,1.1,34.9,20.1,36.5,7,72,96,181,61,0.951814396,1.921,1.156,0,0,0,0,4.467751256,4.438
fort_pearce,FP112,6/9/2025,0,DTP,NA,NA,NA,5,284389,4099318,941,11:34:00,2.5,35.5,15.1,37.2,4,46,104,59,104,1.633169676,1.921,1.156,0,0,0,0,4.907169181,4.438
fort_pearce,NFP072,6/9/2025,0,DTP,NA,NA,NA,1,283425,4097696,880,8:16:00,2.4,27,26.5,26.2,5,171,41,129,79,0.907029478,4.481,0.98,0,0,0,0,2.620525029,2.957
fort_pearce,NFP072,6/9/2025,0,DTP,NA,NA,NA,2,283469,4097933,943,8:42:00,0,29.6,27.7,29.5,4,505,505,505,73,0.063448153,4.481,0.98,0,0,0,0,2.998050833,2.957
fort_pearce,NFP072,6/9/2025,0,DTP,NA,NA,NA,3,283508,4098138,999,9:05:00,0,29.6,28.7,32,4,49,92,67,114,1.543150341,4.481,0.98,0,0,0,0,2.956584017,2.957
fort_pearce,NFP072,6/9/2025,0,DTP,NA,NA,NA,4,283551,4098427,989,9:29:00,2.4,28.2,28.9,31,6,76,65,71,60,2.162629758,4.481,0.98,0,0,0,0,2.718986305,2.957
fort_pearce,NFP072,6/9/2025,0,DTP,NA,NA,NA,5,283590,4098673,977,9:46:00,0,35,24,31.3,6,146,146,272,278,0.225681417,4.481,0.98,0,0,0,0,4.273237741,2.957
cove_wash,CW142,6/10/2025,0,EK,NA,NA,NA,1,261343,4111832,990,7:25:00,0,24.2,31,23.9,3,161,122,269,505,0.1432089,3.441,0.537,0,0,0,0,2.083748815,2.439
cove_wash,CW142,6/10/2025,0,EK,NA,NA,NA,2,261354,4111589,951,7:49:00,4.4,24.4,30,23.7,5,176,107,441,163,0.203363376,3.441,0.537,0,0,0,0,2.139418857,2.439
cove_wash,CW142,6/10/2025,0,EK,NA,NA,NA,3,261367,4111341,1026,8:15:00,0,25.9,27,26.1,4,267,93,122,91,0.487316076,3.441,0.537,0,0,0,0,2.439382757,2.439
cove_wash,CW142,6/10/2025,0,EK,NA,NA,NA,4,261384,4111079,1039,8:34:00,0,27.6,26,27,4,121,88,76,46,1.460373673,3.441,0.537,0,0,0,0,2.732658651,2.439
cove_wash,CW142,6/10/2025,0,EK,NA,NA,NA,5,261380,4110835,1020,8:55:00,4.7,26.7,26,26.2,3,127,68,243,203,0.389407152,3.441,0.537,0,0,0,0,2.592270679,2.439
cove_wash,CW022,6/10/2025,0,EK,NA,NA,NA,1,261081,4110610,997,9:31:00,1.2,27.8,23,28.2,4,105,151,354,127,0.294567621,5.26,0.324,0,0,0,0,2.876823904,3.847
