"","site_id","tran_id","date","col_point","1_dist","2_dist","3_dist","4_dist"
"911","fort_pearce","FP101","5/14/2025",4,135,134,119,121
"912","fort_pearce","FP101","5/14/2025",5,116,86,101,70
"913","fort_pearce","FP052","5/14/2025",1,135,93,51,90
"914","fort_pearce","FP052","5/14/2025",2,148,130,101,79
"915","fort_pearce","FP052","5/14/2025",3,254,326,182,243
"916","fort_pearce","FP052","5/14/2025",4,130,239,122,102
"917","fort_pearce","FP052","5/14/2025",5,147,79,138,64
"918","cove_wash","CW066","5/15/2025",1,85,215,87,129
"919","cove_wash","CW066","5/15/2025",2,505,192,63,85
"920","cove_wash","CW066","5/15/2025",3,118,131,86,132
"921","cove_wash","CW066","5/15/2025",4,84,126,141,172
"922","cove_wash","CW066","5/15/2025",5,505,398,410,385
"923","cove_wash","CW088","5/15/2025",1,142,505,505,236
"924","cove_wash","CW088","5/15/2025",2,110,505,326,304
"925","cove_wash","CW088","5/15/2025",3,166,137,393,505
"926","cove_wash","CW088","5/15/2025",4,149,81,155,108
"927","cove_wash","CW088","5/15/2025",5,114,121,133,135
"928","cove_wash","CW088","5/15/2025",6,263,142,268,147
"929","cove_wash","CW032","5/15/2025",1,140,81,190,98
"930","cove_wash","CW032","5/15/2025",2,200,120,122,102
"931","cove_wash","CW032","5/15/2025",3,55,78,109,73
"932","cove_wash","CW032","5/15/2025",4,99,114,77,100
"933","cove_wash","CW032","5/15/2025",5,165,149,158,180
"934","cove_wash","CW049","5/15/2025",1,142,77,265,55
"935","cove_wash","CW049","5/15/2025",2,161,113,45,189
"936","cove_wash","CW049","5/15/2025",3,81,121,37,178
"937","cove_wash","CW049","5/15/2025",4,137,87,138,174
"938","cove_wash","CW049","5/15/2025",5,60,71,92,99
"939","cove_wash","CW137","5/15/2025",1,158,127,171,31
"940","cove_wash","CW137","5/15/2025",2,163,125,59,171
"941","cove_wash","CW137","5/15/2025",3,246,85,121,263
"942","cove_wash","CW137","5/15/2025",4,84,81,218,148
"943","cove_wash","CW137","5/15/2025",5,505,230,505,505
"944","cove_wash","CW014","5/15/2025",1,209,505,58,160
"945","cove_wash","CW014","5/15/2025",2,93,153,37,75
"946","cove_wash","CW014","5/15/2025",3,191,192,98,120
"947","cove_wash","CW014","5/15/2025",4,109,55,80,86
"948","cove_wash","CW014","5/15/2025",5,163,216,96,105
"949","sun_river","SR143","5/16/2025",1,123,106,324,284
"950","sun_river","SR143","5/16/2025",2,113,218,169,337
"951","sun_river","SR143","5/16/2025",3,276,173,145,279
"952","sun_river","SR143","5/16/2025",4,262,109,168,183
"953","sun_river","SR143","5/16/2025",5,252,181,358,186
"954","sun_river","SR006","5/16/2025",1,439,159,374,286
"955","sun_river","SR006","5/16/2025",2,173,382,336,138
"956","sun_river","SR006","5/16/2025",3,146,277,170,158
"957","sun_river","SR006","5/16/2025",4,183,452,190,124
"958","sun_river","SR006","5/16/2025",5,105,201,254,92
"959","sun_river","SR003","5/16/2025",1,505,239,505,505
"960","sun_river","SR003","5/16/2025",2,144,230,275,210
"961","sun_river","SR003","5/16/2025",3,68,77,253,120
"962","sun_river","SR003","5/16/2025",4,233,203,369,85
"963","sun_river","SR003","5/16/2025",5,55,80,198,68
"964","sun_river","SR036","5/16/2025",1,84,186,320,386
"965","sun_river","SR036","5/16/2025",2,77,102,273,120
"966","sun_river","SR036","5/16/2025",3,41,149,291,161
"967","sun_river","SR036","5/16/2025",4,179,154,80,102
"968","sun_river","SR036","5/16/2025",5,58,133,64,82
"969","sun_river","SR129","5/16/2025",1,68,209,239,439
"970","sun_river","SR129","5/16/2025",2,57,165,229,41
"971","sun_river","SR129","5/16/2025",3,2113,109,147,238
"972","sun_river","SR129","5/16/2025",4,59,413,393,199
"973","sun_river","SR129","5/16/2025",5,165,227,107,163
"974","sun_river","SR131","5/16/2025",1,505,505,505,304
"975","sun_river","SR131","5/16/2025",2,217,246,505,505
"976","sun_river","SR131","5/16/2025",3,52,142,315,67
"977","sun_river","SR131","5/16/2025",4,122,185,235,58
"978","sun_river","SR131","5/16/2025",5,505,505,505,505
"979","white_reef","WR064","5/17/2025",1,476,211,128,217
"980","white_reef","WR064","5/17/2025",2,170,108,114,156
"981","white_reef","WR064","5/17/2025",3,435,272,331,282
"982","white_reef","WR064","5/17/2025",4,237,353,317,328
"983","white_reef","WR064","5/17/2025",5,505,64,505,505
"984","white_reef","WR080","5/17/2025",1,182,182,161,244
"985","white_reef","WR080","5/17/2025",2,335,505,214,327
"986","white_reef","WR080","5/17/2025",3,371,493,336,373
"987","white_reef","WR080","5/17/2025",4,100,123,505,277
"988","white_reef","WR080","5/17/2025",5,67,270,116,124
"989","white_reef","WR114","5/17/2025",1,89,196,218,505
"990","white_reef","WR114","5/17/2025",2,53,70,149,148
"991","white_reef","WR114","5/17/2025",3,505,215,435,162
"992","white_reef","WR114","5/17/2025",4,48,33,117,149
"993","white_reef","WR114","5/17/2025",5,241,329,327,144
"994","white_reef","WR127","5/17/2025",1,197,94,95,230
"995","white_reef","WR127","5/17/2025",2,141,129,74,115
"996","white_reef","WR127","5/17/2025",3,87,239,203,218
"997","white_reef","WR127","5/17/2025",4,205,152,458,324
"998","white_reef","WR127","5/17/2025",5,505,505,505,505
"999","white_reef","WR136","5/17/2025",1,238,207,169,162
"1000","white_reef","WR136","5/17/2025",2,75,148,128,165
"1001","white_reef","WR136","5/17/2025",3,225,150,173,118
"1002","white_reef","WR136","5/17/2025",4,164,100,116,131
"1003","white_reef","WR136","5/17/2025",5,505,505,176,505
"1004","white_reef","WR147","5/17/2025",1,85,88,155,118
"1005","white_reef","WR147","5/17/2025",2,308,126,153,160
"1006","white_reef","WR147","5/17/2025",3,264,128,45,270
"1007","white_reef","WR147","5/17/2025",4,267,244,157,126
"1008","white_reef","WR147","5/17/2025",5,156,122,505,321
"1009","cove_wash","CW043","5/18/2025",1,92,393,453,307
"1010","cove_wash","CW043","5/18/2025",2,309,119,104,131
"1011","cove_wash","CW043","5/18/2025",3,123,143,239,207
"1012","cove_wash","CW043","5/18/2025",4,98,118,215,505
"1013","cove_wash","CW043","5/18/2025",5,505,505,415,505
"1014","cove_wash","CW057","5/18/2025",1,505,505,230,505
"1015","cove_wash","CW057","5/18/2025",2,93,115,69,279
"1016","cove_wash","CW057","5/18/2025",3,36,91,207,145
"1017","cove_wash","CW057","5/18/2025",4,102,138,233,159
"1018","cove_wash","CW057","5/18/2025",5,339,505,505,505
"1019","cove_wash","CW025","5/18/2025",1,86,113,142,24
"1020","cove_wash","CW025","5/18/2025",2,505,505,189,162
"1021","cove_wash","CW025","5/18/2025",3,505,505,197,153
"1022","cove_wash","CW025","5/18/2025",4,299,505,489,262
"1023","cove_wash","CW025","5/18/2025",5,217,89,158,161
"1024","cove_wash","CW121","5/18/2025",1,330,60,65,55
"1025","cove_wash","CW121","5/18/2025",2,174,131,156,166
"1026","cove_wash","CW121","5/18/2025",3,180,236,104,434
"1027","cove_wash","CW121","5/18/2025",4,96,203,149,73
"1028","cove_wash","CW121","5/18/2025",5,164,71,114,76
"1029","cove_wash","CW012","5/18/2025",1,205,70,190,96
"1030","cove_wash","CW012","5/18/2025",2,115,73,136,180
"1031","cove_wash","CW012","5/18/2025",3,286,223,203,349
"1032","cove_wash","CW012","5/18/2025",4,505,505,505,505
"1033","cove_wash","CW012","5/18/2025",5,57,89,56,285
"1034","cove_wash","CW122","5/18/2025",1,72,115,107,103
"1035","cove_wash","CW122","5/18/2025",2,86,98,226,129
"1036","cove_wash","CW122","5/18/2025",3,225,122,97,85
"1037","cove_wash","CW122","5/18/2025",4,111,187,68,80
"1038","cove_wash","CW122","5/18/2025",5,505,452,157,89
"1039","fort_pearce","FP027","5/19/2025",1,81,47,161,87
"1040","fort_pearce","FP027","5/19/2025",2,200,76,141,146
"1041","fort_pearce","FP027","5/19/2025",3,335,272,433,147
"1042","fort_pearce","FP027","5/19/2025",4,149,269,190,152
"1043","fort_pearce","FP027","5/19/2025",5,90,100,96,115
"1044","fort_pearce","FP084","5/19/2025",1,390,339,420,250
"1045","fort_pearce","FP084","5/19/2025",2,99,133,67,133
"1046","fort_pearce","FP084","5/19/2025",3,200,175,117,175
"1047","fort_pearce","FP084","5/19/2025",4,126,68,79,68
"1048","fort_pearce","FP084","5/19/2025",5,144,199,233,199
"1049","fort_pearce","FP125","5/19/2025",1,120,224,127,94
"1050","fort_pearce","FP125","5/19/2025",2,105,96,120,118
"1051","fort_pearce","FP125","5/19/2025",3,90,129,68,70
"1052","fort_pearce","FP125","5/19/2025",4,215,176,163,120
"1053","fort_pearce","FP125","5/19/2025",5,336,147,57,78
"1054","fort_pearce","FP010","5/19/2025",1,254,89,408,36
"1055","fort_pearce","FP010","5/19/2025",2,213,150,235,186
"1056","fort_pearce","FP010","5/19/2025",3,84,155,126,115
"1057","fort_pearce","FP010","5/19/2025",4,139,125,273,128
"1058","fort_pearce","FP010","5/19/2025",5,505,129,422,144
"1059","fort_pearce","FP130","5/19/2025",1,78,166,65,141
"1060","fort_pearce","FP130","5/19/2025",2,158,103,123,122
"1061","fort_pearce","FP130","5/19/2025",3,114,333,56,185
"1062","fort_pearce","FP130","5/19/2025",4,95,93,156,115
"1063","fort_pearce","FP130","5/19/2025",5,160,120,232,202
"1064","fort_pearce","FP117","5/19/2025",1,71,98,104,85
"1065","fort_pearce","FP117","5/19/2025",2,114,240,257,122
"1066","fort_pearce","FP117","5/19/2025",3,184,46,101,165
"1067","fort_pearce","FP117","5/19/2025",4,324,168,160,505
"1068","fort_pearce","FP117","5/19/2025",5,426,265,267,505
"1069","turkey_farm","TF144","5/20/2025",1,505,168,356,112
"1070","turkey_farm","TF144","5/20/2025",2,174,126,73,155
"1071","turkey_farm","TF144","5/20/2025",3,80,104,114,91
"1072","turkey_farm","TF144","5/20/2025",4,406,150,185,246
"1073","turkey_farm","TF144","5/20/2025",5,220,188,433,245
"1074","turkey_farm","TF036","5/20/2025",1,89,102,112,90
"1075","turkey_farm","TF036","5/20/2025",2,114,104,222,154
"1076","turkey_farm","TF036","5/20/2025",3,62,191,87,127
"1077","turkey_farm","TF036","5/20/2025",4,130,63,199,129
"1078","turkey_farm","TF036","5/20/2025",5,161,158,197,154
"1079","turkey_farm","TF033","5/20/2025",1,132,79,505,505
"1080","turkey_farm","TF033","5/20/2025",2,234,151,165,182
"1081","turkey_farm","TF033","5/20/2025",3,214,98,153,179
"1082","turkey_farm","TF033","5/20/2025",4,106,128,166,118
"1083","turkey_farm","TF033","5/20/2025",5,117,182,97,68
"1084","turkey_farm","TF099","5/20/2025",1,85,164,64,123
"1085","turkey_farm","TF099","5/20/2025",2,180,294,209,288
"1086","turkey_farm","TF099","5/20/2025",3,128,133,129,149
"1087","turkey_farm","TF099","5/20/2025",4,143,286,95,169
"1088","turkey_farm","TF099","5/20/2025",5,166,505,505,247
"1089","turkey_farm","TF117","5/20/2025",1,191,142,181,218
"1090","turkey_farm","TF117","5/20/2025",2,82,94,117,161
"1091","turkey_farm","TF117","5/20/2025",3,120,138,199,169
"1092","turkey_farm","TF117","5/20/2025",4,127,105,144,190
"1093","turkey_farm","TF117","5/20/2025",5,161,101,116,265
"1094","turkey_farm","TF139","5/20/2025",1,92,182,137,121
"1095","turkey_farm","TF139","5/20/2025",2,125,78,156,108
"1096","turkey_farm","TF139","5/20/2025",3,180,252,191,375
"1097","turkey_farm","TF139","5/20/2025",4,166,64,81,87
"1098","turkey_farm","TF139","5/20/2025",5,64,117,84,72
"1099","paradise_canyon","PC101","5/21/2025",1,105,82,90,137
"1100","paradise_canyon","PC101","5/21/2025",2,162,168,159,55
"1101","paradise_canyon","PC101","5/21/2025",3,162,175,195,172
"1102","paradise_canyon","PC101","5/21/2025",4,134,163,104,152
"1103","paradise_canyon","PC101","5/21/2025",5,107,230,186,160
"1104","paradise_canyon","PC098","5/21/2025",1,94,166,69,230
"1105","paradise_canyon","PC098","5/21/2025",2,340,334,245,198
"1106","paradise_canyon","PC098","5/21/2025",3,98,160,141,182
"1107","paradise_canyon","PC098","5/21/2025",4,209,303,230,243
"1108","paradise_canyon","PC098","5/21/2025",5,237,91,139,189
"1109","paradise_canyon","PC027","5/21/2025",1,163,505,113,194
"1110","paradise_canyon","PC027","5/21/2025",2,195,505,268,218
"1111","paradise_canyon","PC027","5/21/2025",3,214,177,505,257
"1112","paradise_canyon","PC027","5/21/2025",4,140,122,116,146
"1113","paradise_canyon","PC027","5/21/2025",5,136,92,121,80
"1114","paradise_canyon","PC114","5/21/2025",1,76,163,53,130
"1115","paradise_canyon","PC114","5/21/2025",2,98,69,58,135
"1116","paradise_canyon","PC114","5/21/2025",3,120,116,254,143
"1117","paradise_canyon","PC114","5/21/2025",4,82,187,167,76
"1118","paradise_canyon","PC114","5/21/2025",5,155,49,273,78
"1119","paradise_canyon","PC114","5/21/2025",6,186,141,284,465
"1120","paradise_canyon","PC021","5/21/2025",1,92,163,211,198
"1121","paradise_canyon","PC021","5/21/2025",2,50,59,99,139
"1122","paradise_canyon","PC021","5/21/2025",3,67,142,104,129
"1123","paradise_canyon","PC021","5/21/2025",4,65,52,100,124
"1124","paradise_canyon","PC021","5/21/2025",5,112,138,77,81
"1125","paradise_canyon","PC021","5/21/2025",6,290,128,245,169
"1126","paradise_canyon","PC147","5/21/2025",1,505,505,505,505
"1127","paradise_canyon","PC147","5/21/2025",2,235,117,89,129
"1128","paradise_canyon","PC147","5/21/2025",3,118,99,185,120
"1129","paradise_canyon","PC147","5/21/2025",4,156,88,109,171
"1130","paradise_canyon","PC147","5/21/2025",5,74,120,179,318
"1131","fort_pearce","FP086","5/22/2025",1,200,80,134,63
"1132","fort_pearce","FP086","5/22/2025",2,109,121,94,95
"1133","fort_pearce","FP086","5/22/2025",3,371,118,265,120
"1134","fort_pearce","FP086","5/22/2025",4,103,119,105,185
"1135","fort_pearce","FP086","5/22/2025",5,22,156,505,232
"1136","fort_pearce","FP060","5/22/2025",1,42,57,50,109
"1137","fort_pearce","FP060","5/22/2025",2,66,93,116,113
"1138","fort_pearce","FP060","5/22/2025",3,65,55,52,103
"1139","fort_pearce","FP060","5/22/2025",4,168,149,147,182
"1140","fort_pearce","FP060","5/22/2025",5,123,255,90,123
"1141","fort_pearce","FP116","5/22/2025",1,42,104,118,505
"1142","fort_pearce","FP116","5/22/2025",2,85,95,53,228
"1143","fort_pearce","FP116","5/22/2025",3,259,281,218,99
"1144","fort_pearce","FP116","5/22/2025",4,75,217,86,167
"1145","fort_pearce","FP116","5/22/2025",5,108,85,53,83
"1146","fort_pearce","FP054","5/22/2025",1,148,116,83,32
"1147","fort_pearce","FP054","5/22/2025",2,68,113,110,184
"1148","fort_pearce","FP054","5/22/2025",3,87,234,82,266
"1149","fort_pearce","FP054","5/22/2025",4,83,325,107,179
"1150","fort_pearce","FP054","5/22/2025",5,140,107,68,95
"1151","fort_pearce","FP118","5/22/2025",1,134,71,213,73
"1152","fort_pearce","FP118","5/22/2025",2,50,65,39,184
"1153","fort_pearce","FP118","5/22/2025",3,262,66,83,78
"1154","fort_pearce","FP118","5/22/2025",4,45,96,86,62
"1155","fort_pearce","FP118","5/22/2025",5,54,98,167,335
"1156","fort_pearce","FP106","5/22/2025",1,87,51,50,57
"1157","fort_pearce","FP106","5/22/2025",2,161,85,133,105
"1158","fort_pearce","FP106","5/22/2025",3,120,70,88,214
"1159","fort_pearce","FP106","5/22/2025",4,105,101,118,104
"1160","fort_pearce","FP106","5/22/2025",5,104,200,130,60
"1161","sun_river","SR011","5/23/2025",1,149,142,103,153
"1162","sun_river","SR011","5/23/2025",2,102,162,97,58
"1163","sun_river","SR011","5/23/2025",3,40,70,89,166
"1164","sun_river","SR011","5/23/2025",4,210,288,170,127
"1165","sun_river","SR011","5/23/2025",5,307,450,358,134
"1166","sun_river","SR140","5/23/2025",1,505,505,160,163
"1167","sun_river","SR140","5/23/2025",2,124,206,100,134
"1168","sun_river","SR140","5/23/2025",3,107,71,93,59
"1169","sun_river","SR140","5/23/2025",4,89,44,127,122
"1170","sun_river","SR140","5/23/2025",5,126,97,148,290
"1171","sun_river","SR142","5/23/2025",1,85,179,142,199
"1172","sun_river","SR142","5/23/2025",2,60,148,110,134
"1173","sun_river","SR142","5/23/2025",3,505,505,306,187
"1174","sun_river","SR142","5/23/2025",4,276,323,125,411
"1175","sun_river","SR142","5/23/2025",5,505,505,333,332
"1176","sun_river","SR008","5/23/2025",1,282,505,162,352
"1177","sun_river","SR008","5/23/2025",2,237,155,203,157
"1178","sun_river","SR008","5/23/2025",3,199,505,166,323
"1179","sun_river","SR008","5/23/2025",4,204,118,294,153
"1180","sun_river","SR008","5/23/2025",5,166,106,505,120
"1181","cove_wash","CW124","5/26/2025",1,170,76,47,162
"1182","cove_wash","CW124","5/26/2025",2,161,93,79,77
"1183","cove_wash","CW124","5/26/2025",3,246,172,77,104
"1184","cove_wash","CW124","5/26/2025",4,353,271,158,439
"1185","cove_wash","CW124","5/26/2025",5,169,92,147,133
"1186","paradise_canyon","PCOTD01","5/26/2025",1,112,94,52,134
"1187","white_reef","WR119","5/26/2025",1,291,278,188,279
"1188","white_reef","WR119","5/26/2025",2,85,383,156,186
"1189","white_reef","WR119","5/26/2025",3,120,98,125,35
"1190","white_reef","WR119","5/26/2025",4,86,349,160,243
"1191","white_reef","WR119","5/26/2025",5,193,186,320,238
"1192","white_reef","WR030","5/26/2025",1,125,84,187,311
"1193","white_reef","WR030","5/26/2025",2,491,92,116,166
"1194","white_reef","WR030","5/26/2025",3,148,359,505,229
"1195","white_reef","WR030","5/26/2025",4,505,71,399,348
"1196","white_reef","WR030","5/26/2025",5,64,146,253,221
"1197","white_reef","WR026","5/26/2025",1,127,41,169,106
"1198","white_reef","WR026","5/26/2025",2,235,139,141,257
"1199","white_reef","WR026","5/26/2025",3,144,194,195,137
"1200","white_reef","WR026","5/26/2025",4,188,87,145,89
"1201","white_reef","WR026","5/26/2025",5,135,116,138,160
"1202","white_reef","WR126","5/26/2025",1,136,156,107,131
"1203","white_reef","WR126","5/26/2025",2,240,272,177,108
"1204","white_reef","WR126","5/26/2025",3,210,92,94,42
"1205","white_reef","WR126","5/26/2025",4,505,505,235,261
"1206","white_reef","WR126","5/26/2025",5,127,371,261,166
"1207","white_reef","WR067","5/26/2025",1,505,505,505,505
"1208","white_reef","WR067","5/26/2025",2,505,104,232,439
"1209","white_reef","WR067","5/26/2025",3,111,183,206,215
"1210","white_reef","WR067","5/26/2025",4,155,77,124,217
"1211","white_reef","WR067","5/26/2025",5,95,176,136,50
"1212","white_reef","WR013","5/26/2025",1,159,79,136,104
"1213","white_reef","WR013","5/26/2025",2,225,208,175,85
"1214","white_reef","WR013","5/26/2025",3,125,505,505,505
"1215","white_reef","WR013","5/26/2025",4,92,185,127,209
"1216","white_reef","WR013","5/26/2025",5,505,278,107,505
"1217","turkey_farm","TF028","5/27/2025",1,75,93,193,65
"1218","turkey_farm","TF028","5/27/2025",2,94,61,136,174
"1219","turkey_farm","TF028","5/27/2025",3,191,84,211,82
"1220","turkey_farm","TF028","5/27/2025",4,301,47,212,505
"1221","turkey_farm","TF028","5/27/2025",5,348,195,193,178
"1222","turkey_farm","TF077","5/27/2025",1,59,45,57,65
"1223","turkey_farm","TF077","5/27/2025",2,404,377,148,421
"1224","turkey_farm","TF077","5/27/2025",3,85,207,127,123
"1225","turkey_farm","TF077","5/27/2025",4,110,84,135,72
"1226","turkey_farm","TF077","5/27/2025",5,191,505,125,85
"1227","turkey_farm","TF018","5/27/2025",1,68,57,79,105
"1228","turkey_farm","TF018","5/27/2025",2,275,200,221,99
"1229","turkey_farm","TF018","5/27/2025",3,164,90,115,324
"1230","turkey_farm","TF018","5/27/2025",4,56,354,83,139
"1231","turkey_farm","TF018","5/27/2025",5,112,83,81,79
"1232","turkey_farm","TF041","5/27/2025",1,184,85,80,42
"1233","turkey_farm","TF041","5/27/2025",2,183,133,175,383
"1234","turkey_farm","TF041","5/27/2025",3,128,120,179,141
"1235","turkey_farm","TF041","5/27/2025",4,219,115,153,139
"1236","turkey_farm","TF041","5/27/2025",5,172,157,155,182
"1237","turkey_farm","TF111","5/27/2025",1,200,183,125,189
"1238","turkey_farm","TF111","5/27/2025",2,207,156,200,159
"1239","turkey_farm","TF111","5/27/2025",3,75,123,78,75
"1240","turkey_farm","TF111","5/27/2025",4,120,63,58,86
"1241","turkey_farm","TF111","5/27/2025",5,505,147,505,195
"1242","turkey_farm","TF010","5/27/2025",1,24,40,65,42
"1243","turkey_farm","TF010","5/27/2025",2,198,220,205,281
"1244","turkey_farm","TF010","5/27/2025",3,73,65,116,66
"1245","turkey_farm","TF010","5/27/2025",4,205,253,269,369
"1246","turkey_farm","TF010","5/27/2025",5,53,260,122,224
"1247","cove_wash","CW064","5/28/2025",1,152,87,136,203
"1248","cove_wash","CW064","5/28/2025",2,255,201,215,115
"1249","cove_wash","CW064","5/28/2025",3,109,72,67,49
"1250","cove_wash","CW064","5/28/2025",4,404,148,106,103
"1251","cove_wash","CW064","5/28/2025",5,152,505,132,313
"1252","cove_wash","CW147","5/28/2025",1,114,505,378,94
"1253","cove_wash","CW147","5/28/2025",2,233,289,158,101
"1254","cove_wash","CW147","5/28/2025",3,182,151,145,90
"1255","cove_wash","CW147","5/28/2025",4,86,79,230,129
"1256","cove_wash","CW147","5/28/2025",5,143,109,142,217
"1257","cove_wash","CW018","5/28/2025",1,101,112,93,180
"1258","cove_wash","CW018","5/28/2025",2,196,171,134,194
"1259","cove_wash","CW018","5/28/2025",3,63,70,68,90
"1260","cove_wash","CW018","5/28/2025",4,163,93,160,99
"1261","cove_wash","CW018","5/28/2025",5,174,166,109,67
"1262","cove_wash","CW125","5/28/2025",1,286,177,83,136
"1263","cove_wash","CW125","5/28/2025",2,116,96,139,115
"1264","cove_wash","CW125","5/28/2025",3,505,264,118,72
"1265","cove_wash","CW125","5/28/2025",4,98,78,130,59
"1266","cove_wash","CW125","5/28/2025",5,147,126,113,115
"1267","cove_wash","CW095","5/28/2025",1,131,363,133,166
"1268","cove_wash","CW095","5/28/2025",2,309,80,90,85
"1269","cove_wash","CW095","5/28/2025",3,175,161,128,178
"1270","cove_wash","CW095","5/28/2025",4,226,106,92,80
"1271","cove_wash","CW095","5/28/2025",5,154,85,78,121
"1272","cove_wash","CW003","5/28/2025",1,106,120,141,98
"1273","cove_wash","CW003","5/28/2025",2,193,169,87,71
"1274","cove_wash","CW003","5/28/2025",3,126,103,143,61
"1275","cove_wash","CW003","5/28/2025",4,176,151,208,147
"1276","cove_wash","CW003","5/28/2025",5,129,144,67,116
"1277","fort_pearce","NFP099","5/29/2025",1,505,90,378,175
"1278","fort_pearce","NFP099","5/29/2025",2,315,133,91,234
"1279","fort_pearce","NFP099","5/29/2025",3,153,141,137,112
"1280","fort_pearce","NFP099","5/29/2025",4,135,88,326,505
"1281","fort_pearce","NFP099","5/29/2025",5,136,42,65,113
"1282","fort_pearce","NFP002","5/29/2025",1,75,68,137,146
"1283","fort_pearce","NFP002","5/29/2025",2,191,505,387,442
"1284","fort_pearce","NFP002","5/29/2025",3,161,61,50,109
"1285","fort_pearce","NFP002","5/29/2025",4,104,114,111,113
"1286","fort_pearce","NFP002","5/29/2025",5,172,190,180,160
"1287","fort_pearce","NFP002","5/29/2025",6,505,134,505,203
"1288","fort_pearce","FP078","5/29/2025",1,73,245,116,233
"1289","fort_pearce","FP078","5/29/2025",2,135,95,109,149
"1290","fort_pearce","FP078","5/29/2025",3,126,280,131,384
"1291","fort_pearce","FP078","5/29/2025",4,56,140,76,205
"1292","fort_pearce","FP078","5/29/2025",5,273,284,144,146
"1293","fort_pearce","NFP045","5/29/2025",1,505,120,145,481
"1294","fort_pearce","NFP045","5/29/2025",2,234,269,123,118
"1295","fort_pearce","NFP045","5/29/2025",3,103,142,78,271
"1296","fort_pearce","NFP045","5/29/2025",4,152,71,80,143
"1297","fort_pearce","NFP045","5/29/2025",5,135,177,126,162
"1298","fort_pearce","NFP005","5/29/2025",1,85,78,129,166
"1299","fort_pearce","NFP005","5/29/2025",2,195,167,301,205
"1300","fort_pearce","NFP005","5/29/2025",3,125,91,89,192
"1301","fort_pearce","NFP005","5/29/2025",4,124,332,83,150
"1302","fort_pearce","NFP005","5/29/2025",5,104,115,110,198
"1303","fort_pearce","NFP015","5/29/2025",1,158,147,98,268
"1304","fort_pearce","NFP015","5/29/2025",2,162,156,142,184
"1305","fort_pearce","NFP015","5/29/2025",3,71,60,252,139
"1306","fort_pearce","NFP015","5/29/2025",4,62,92,108,145
"1307","fort_pearce","NFP015","5/29/2025",5,103,193,94,245
"1308","paradise_canyon","PC020","5/30/2025",1,270,173,421,172
"1309","paradise_canyon","PC020","5/30/2025",2,246,78,95,199
"1310","paradise_canyon","PC020","5/30/2025",3,505,505,107,505
"1311","paradise_canyon","PC020","5/30/2025",4,222,505,61,505
"1312","paradise_canyon","PC020","5/30/2025",5,233,224,185,249
"1313","paradise_canyon","PC123","5/30/2025",1,157,159,130,119
"1314","paradise_canyon","PC123","5/30/2025",2,147,39,198,71
"1315","paradise_canyon","PC123","5/30/2025",3,505,505,207,505
"1316","paradise_canyon","PC123","5/30/2025",4,143,246,134,192
"1317","paradise_canyon","PC123","5/30/2025",5,155,505,119,505
"1318","paradise_canyon","PC137","5/30/2025",1,505,186,171,364
"1319","paradise_canyon","PC137","5/30/2025",2,182,157,264,202
"1320","paradise_canyon","PC137","5/30/2025",3,91,73,222,418
"1321","paradise_canyon","PC137","5/30/2025",4,244,505,228,487
"1322","paradise_canyon","PC137","5/30/2025",5,380,505,169,505
"1323","paradise_canyon","PC137","5/30/2025",6,200,232,199,268
"1324","paradise_canyon","PC095","5/30/2025",1,112,296,353,96
"1325","paradise_canyon","PC095","5/30/2025",2,99,290,305,505
"1326","paradise_canyon","PC095","5/30/2025",3,253,122,183,278
"1327","paradise_canyon","PC095","5/30/2025",4,125,71,100,296
"1328","paradise_canyon","PC095","5/30/2025",5,109,154,127,123
"1329","paradise_canyon","PC095","5/30/2025",6,179,127,290,183
"1330","paradise_canyon","PC122","5/30/2025",1,316,230,169,286
"1331","paradise_canyon","PC122","5/30/2025",2,218,131,102,113
"1332","paradise_canyon","PC122","5/30/2025",3,96,124,140,186
"1333","paradise_canyon","PC122","5/30/2025",4,149,133,191,197
"1334","paradise_canyon","PC122","5/30/2025",5,505,505,505,505
"1335","paradise_canyon","PC089","5/31/2025",1,505,100,102,265
"1336","paradise_canyon","PC089","5/31/2025",2,180,505,505,505
"1337","paradise_canyon","PC089","5/31/2025",3,58,252,202,210
"1338","paradise_canyon","PC089","5/31/2025",4,252,111,186,149
"1339","paradise_canyon","PC089","5/31/2025",5,505,505,505,505
"1340","fort_pearce","NFP039","5/31/2025",1,68,84,139,168
"1341","fort_pearce","NFP039","5/31/2025",2,51,151,138,91
"1342","fort_pearce","NFP039","5/31/2025",3,143,153,65,263
"1343","fort_pearce","NFP039","5/31/2025",4,103,70,70,100
"1344","fort_pearce","NFP039","5/31/2025",5,72,73,140,78
"1345","fort_pearce","NFP145","5/31/2025",1,40,49,145,77
"1346","fort_pearce","NFP145","5/31/2025",2,67,90,79,54
"1347","fort_pearce","NFP145","5/31/2025",3,115,205,138,261
"1348","fort_pearce","NFP145","5/31/2025",4,308,419,505,505
"1349","fort_pearce","NFP145","5/31/2025",5,180,282,340,117
"1350","fort_pearce","NFP178","5/31/2025",1,205,505,505,505
"1351","fort_pearce","NFP178","5/31/2025",2,78,115,166,120
"1352","fort_pearce","NFP178","5/31/2025",3,147,162,121,90
"1353","fort_pearce","NFP178","5/31/2025",4,99,187,126,100
"1354","fort_pearce","NFP178","5/31/2025",5,505,505,505,505
"1355","fort_pearce","FP047","5/31/2025",1,268,197,276,222
