"","site_id","tran_id","date","col_point","1_dist","2_dist","3_dist","4_dist","point_mean_dist","point_mean_area","point_density","shr_m_area","shr_med_area","shr_m_density","shr_med_density"
"1824","sun_river","SR101","6/23/2025",2,1.71,1.52,5.05,5.05,3.3325,11.10555625,0.0900450168806268,4.154,1.166,0.701,0.857
"1825","sun_river","SR101","6/23/2025",3,2.35,0.61,0.83,0.53,1.08,1.1664,0.857338820301783,4.154,1.166,0.701,0.857
"1826","sun_river","SR101","6/23/2025",4,0.72,1.25,0.74,0.85,0.89,0.7921,1.26246686024492,4.154,1.166,0.701,0.857
"1827","sun_river","SR101","6/23/2025",5,0.57,0.49,0.97,1.7,0.9325,0.86955625,1.1500118594973,4.154,1.166,0.701,0.857
"1828","sun_river","SR066","6/23/2025",1,1.98,1.46,2.08,0.94,1.615,2.608225,0.383402505535374,3.328,2.608,0.738,0.383
"1829","sun_river","SR066","6/23/2025",2,1.2,4.95,2.83,2.76,2.935,8.614225,0.116087053681556,3.328,2.608,0.738,0.383
"1830","sun_river","SR066","6/23/2025",3,0.5,0.76,0.77,0.59,0.655,0.429025,2.33086649962123,3.328,2.608,0.738,0.383
"1831","sun_river","SR066","6/23/2025",4,1.68,1.47,1.75,0.55,1.3625,1.85640625,0.538675195690598,3.328,2.608,0.738,0.383
"1832","sun_river","SR066","6/23/2025",5,2.11,0.74,1.47,2.76,1.77,3.1329,0.319193079894028,3.328,2.608,0.738,0.383
"1833","sun_river","SR141","6/23/2025",1,4.11,2.69,3.5,1.14,2.86,8.1796,0.122255367010612,5.299,5.394,0.244,0.185
"1834","sun_river","SR141","6/23/2025",2,3.12,1.65,2.15,2.89,2.4525,6.01475625,0.166257776447716,5.299,5.394,0.244,0.185
"1835","sun_river","SR141","6/23/2025",3,0.8,1.79,1.5,1.31,1.35,1.8225,0.548696844993141,5.299,5.394,0.244,0.185
"1836","sun_river","SR141","6/23/2025",4,1.11,3.46,1.54,3.18,2.3225,5.39400625,0.185390960568501,5.299,5.394,0.244,0.185
"1837","sun_river","SR141","6/23/2025",5,2.31,2.83,1.69,2.19,2.255,5.085025,0.196655866981972,5.299,5.394,0.244,0.185
"1838","turkey_farm","TF020","6/24/2025",1,1.17,0.42,0.25,0.95,0.6975,0.48650625,2.05547205200344,0.843,0.846,1.463,1.181
"1839","turkey_farm","TF020","6/24/2025",2,0.46,2,0.87,1,1.0825,1.17180625,0.853383398492712,0.843,0.846,1.463,1.181
"1840","turkey_farm","TF020","6/24/2025",3,0.63,0.16,1.43,0.33,0.6375,0.40640625,2.46059207996924,0.843,0.846,1.463,1.181
"1841","turkey_farm","TF020","6/24/2025",4,1.13,0.69,2.1,0.65,1.1425,1.30530625,0.766103740022696,0.843,0.846,1.463,1.181
"1842","turkey_farm","TF020","6/24/2025",5,2.27,0.48,0.46,0.47,0.92,0.8464,1.18147448015123,0.843,0.846,1.463,1.181
"1843","turkey_farm","TF114","6/24/2025",1,2.59,2,1.44,1.35,1.845,3.404025,0.29376987536813,2.077,2.059,0.578,0.486
"1844","turkey_farm","TF114","6/24/2025",2,0.49,0.79,0.97,1.79,1.01,1.0201,0.980296049406921,2.077,2.059,0.578,0.486
"1845","turkey_farm","TF114","6/24/2025",3,1.95,0.84,1.72,1.23,1.435,2.059225,0.485619589894256,2.077,2.059,0.578,0.486
"1846","turkey_farm","TF114","6/24/2025",4,1.08,1.21,1.32,1.05,1.165,1.357225,0.736797509624417,2.077,2.059,0.578,0.486
"1847","turkey_farm","TF114","6/24/2025",5,2.44,1.59,1.01,1.34,1.595,2.544025,0.393077898212478,2.077,2.059,0.578,0.486
"1848","turkey_farm","TF066","6/24/2025",1,2.17,2.79,5.05,5.05,3.765,14.175225,0.0705456174416985,6.569,6.064,0.225,0.165
"1849","turkey_farm","TF066","6/24/2025",2,0.93,2.09,1.13,1.53,1.42,2.0164,0.495933346558223,6.569,6.064,0.225,0.165
"1850","turkey_farm","TF066","6/24/2025",3,2.46,2.37,1.71,3.31,2.4625,6.06390625,0.16491020124198,6.569,6.064,0.225,0.165
"1851","turkey_farm","TF066","6/24/2025",4,3.01,2.54,3.27,1.28,2.525,6.375625,0.156847367905107,6.569,6.064,0.225,0.165
"1852","turkey_farm","TF066","6/24/2025",5,1.47,1.75,3.04,1.95,2.0525,4.21275625,0.237374284353622,6.569,6.064,0.225,0.165
"1853","turkey_farm","TF079","6/24/2025",1,2.87,1,3.47,1.1,2.11,4.4521,0.224613103928483,11.412,12.285,0.112,0.081
"1854","turkey_farm","TF079","6/24/2025",2,5.05,3.05,4.66,2.55,3.8275,14.64975625,0.0682605213994602,11.412,12.285,0.112,0.081
"1855","turkey_farm","TF079","6/24/2025",3,2.96,1.37,5.05,4.64,3.505,12.285025,0.0813999157510872,11.412,12.285,0.112,0.081
"1856","turkey_farm","TF079","6/24/2025",4,1.88,5.05,5.05,5.05,4.2575,18.12630625,0.0551684378608576,11.412,12.285,0.112,0.081
"1857","turkey_farm","TF079","6/24/2025",5,2.42,1.41,2.39,4.77,2.7475,7.54875625,0.132472153939266,11.412,12.285,0.112,0.081
"1858","cove_wash","CW114","6/25/2025",1,1.76,1.21,5.05,2.07,2.5225,6.36300625,0.157158418632702,7.052,6.363,0.333,0.157
"1859","cove_wash","CW114","6/25/2025",2,0.95,1.29,0.67,1.91,1.205,1.452025,0.688693376491452,7.052,6.363,0.333,0.157
"1860","cove_wash","CW114","6/25/2025",3,1.11,1.84,1.04,0.97,1.24,1.5376,0.650364203954214,7.052,6.363,0.333,0.157
"1861","cove_wash","CW114","6/25/2025",4,2.69,1.47,2.76,5.05,2.9925,8.95505625,0.111668756966211,7.052,6.363,0.333,0.157
"1862","cove_wash","CW114","6/25/2025",5,3.54,5.05,2.83,5.05,4.1175,16.95380625,0.058983804890421,7.052,6.363,0.333,0.157
"1863","cove_wash","CW094","6/25/2025",1,1.04,1.19,2.32,1.98,1.6325,2.66505625,0.375226601689927,2.227,1.762,0.549,0.567
"1864","cove_wash","CW094","6/25/2025",2,0.94,1.01,1.63,0.96,1.135,1.288225,0.776261910768693,2.227,1.762,0.549,0.567
"1865","cove_wash","CW094","6/25/2025",3,2.52,0.99,3.52,1.11,2.035,4.141225,0.241474442948644,2.227,1.762,0.549,0.567
"1866","cove_wash","CW094","6/25/2025",4,1.26,1.1,0.99,1.17,1.13,1.2769,0.783146683373796,2.227,1.762,0.549,0.567
"1867","cove_wash","CW094","6/25/2025",5,2,1.32,0.98,1.01,1.3275,1.76225625,0.567454364256049,2.227,1.762,0.549,0.567
"1868","cove_wash","CW130","6/25/2025",1,1.3,1.19,1.7,1.31,1.375,1.890625,0.528925619834711,2.8,2.457,0.4,0.407
"1869","cove_wash","CW130","6/25/2025",2,3.24,2.14,2.11,1.27,2.19,4.7961,0.208502741811055,2.8,2.457,0.4,0.407
"1870","cove_wash","CW130","6/25/2025",3,1,2.39,1.36,1.52,1.5675,2.45705625,0.406991089438836,2.8,2.457,0.4,0.407
"1871","cove_wash","CW130","6/25/2025",4,0.92,1.6,1.42,2.86,1.7,2.89,0.346020761245675,2.8,2.457,0.4,0.407
"1872","cove_wash","CW130","6/25/2025",5,1.65,0.8,1.97,1.19,1.4025,1.96700625,0.508386793382075,2.8,2.457,0.4,0.407
"1873","cove_wash","CW045","6/25/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,8.276,6.426,0.39,0.156
"1874","cove_wash","CW045","6/25/2025",2,2.52,3.17,1.98,2.79,2.615,6.838225,0.146236779281173,8.276,6.426,0.39,0.156
"1875","cove_wash","CW045","6/25/2025",3,0.9,0.87,1.08,1.18,1.0075,1.01505625,0.985167078179165,8.276,6.426,0.39,0.156
"1876","cove_wash","CW045","6/25/2025",4,2.86,3.15,2.24,1.89,2.535,6.426225,0.155612354064789,8.276,6.426,0.39,0.156
"1877","cove_wash","CW045","6/25/2025",5,1.5,0.98,1.25,1.33,1.265,1.600225,0.624912121732881,8.276,6.426,0.39,0.156
"1878","paradise_canyon","PC111","6/26/2025",1,5.05,4.93,5.05,4.82,4.9625,24.62640625,0.0406068181385581,10.514,7.756,0.229,0.129
"1879","paradise_canyon","PC111","6/26/2025",2,5.05,2.61,5.05,1.82,3.6325,13.19505625,0.0757859596089255,10.514,7.756,0.229,0.129
"1880","paradise_canyon","PC111","6/26/2025",3,5.05,3.58,1.84,0.67,2.785,7.756225,0.128928699206122,10.514,7.756,0.229,0.129
"1881","paradise_canyon","PC111","6/26/2025",4,1.22,0.94,1.34,1.21,1.1775,1.38650625,0.721237282558229,10.514,7.756,0.229,0.129
"1882","paradise_canyon","PC111","6/26/2025",5,3.78,1.15,2.17,2.37,2.3675,5.60505625,0.178410341555448,10.514,7.756,0.229,0.129
"1883","paradise_canyon","PC023","6/26/2025",1,0.81,1.89,1.97,1.08,1.4375,2.06640625,0.483931947069943,2.609,1.911,0.679,0.523
"1884","paradise_canyon","PC023","6/26/2025",2,1.29,0.5,0.86,0.44,0.7725,0.59675625,1.67572606068223,2.609,1.911,0.679,0.523
"1885","paradise_canyon","PC023","6/26/2025",3,0.9,1.28,1.21,2.14,1.3825,1.91130625,0.523202391034927,2.609,1.911,0.679,0.523
"1886","paradise_canyon","PC023","6/26/2025",4,4.28,1.82,1.53,2.72,2.5875,6.69515625,0.149361712058624,2.609,1.911,0.679,0.523
"1887","paradise_canyon","PC023","6/26/2025",5,1.42,0.68,2.19,1.04,1.3325,1.77555625,0.563203784729433,2.609,1.911,0.679,0.523
"1888","paradise_canyon","PC057","6/26/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,8.855,3.812,0.389,0.262
"1889","paradise_canyon","PC057","6/26/2025",2,2.75,5.05,3.02,3.09,3.4775,12.09300625,0.0826924239785289,8.855,3.812,0.389,0.262
"1890","paradise_canyon","PC057","6/26/2025",3,1.33,1.28,1.35,1.56,1.38,1.9044,0.525099768956102,8.855,3.812,0.389,0.262
"1891","paradise_canyon","PC057","6/26/2025",4,0.79,0.9,1.28,0.96,0.9825,0.96530625,1.03594066649833,8.855,3.812,0.389,0.262
"1892","paradise_canyon","PC057","6/26/2025",5,2.8,1.53,1.78,1.7,1.9525,3.81225625,0.26231185272501,8.855,3.812,0.389,0.262
"1893","paradise_canyon","PC139","6/26/2025",1,1.91,2.81,3.11,1.55,2.345,5.499025,0.181850418937903,1.986,1.41,0.897,0.709
"1894","paradise_canyon","PC139","6/26/2025",2,0.49,1.86,1.79,0.61,1.1875,1.41015625,0.709141274238227,1.986,1.41,0.897,0.709
"1895","paradise_canyon","PC139","6/26/2025",3,0.92,0.38,1.51,0.48,0.8225,0.67650625,1.47818294361656,1.986,1.41,0.897,0.709
"1896","paradise_canyon","PC139","6/26/2025",4,0.67,0.71,1.04,0.82,0.81,0.6561,1.52415790275873,1.986,1.41,0.897,0.709
"1897","paradise_canyon","PC139","6/26/2025",5,1.82,1.24,0.86,1.28,1.3,1.69,0.591715976331361,1.986,1.41,0.897,0.709
"1898","fort_pearce","NFP172","6/27/2025",1,0.8,1.07,2.03,0.76,1.165,1.357225,0.736797509624417,3.59,3.45,0.358,0.29
"1899","fort_pearce","NFP172","6/27/2025",2,1.29,1.75,0.63,3.76,1.8575,3.45030625,0.28982934485888,3.59,3.45,0.358,0.29
"1900","fort_pearce","NFP172","6/27/2025",3,1.86,2.36,2.57,3.13,2.48,6.1504,0.162591050988554,3.59,3.45,0.358,0.29
"1901","fort_pearce","NFP172","6/27/2025",4,5.05,1.11,1.16,0.93,2.0625,4.25390625,0.235078053259871,3.59,3.45,0.358,0.29
"1902","fort_pearce","NFP172","6/27/2025",5,1.05,1.51,1.81,2.25,1.655,2.739025,0.365093418278402,3.59,3.45,0.358,0.29
"1903","fort_pearce","FP051","6/27/2025",1,1.57,1.15,0.85,1.21,1.195,1.428025,0.700267852453563,2.634,2.457,0.7,0.407
"1904","fort_pearce","FP051","6/27/2025",2,5.05,1.35,1.09,2.04,2.3825,5.67630625,0.176170903393382,2.634,2.457,0.7,0.407
"1905","fort_pearce","FP051","6/27/2025",3,2.41,2.02,0.79,1.05,1.5675,2.45705625,0.406991089438836,2.634,2.457,0.7,0.407
"1906","fort_pearce","FP051","6/27/2025",4,2.05,0.93,1.89,2.15,1.755,3.080025,0.324672689345054,2.634,2.457,0.7,0.407
"1907","fort_pearce","FP051","6/27/2025",5,0.54,0.58,0.78,1.01,0.7275,0.52925625,1.88944391303834,2.634,2.457,0.7,0.407
"1908","fort_pearce","NFP091","6/27/2025",1,1.33,0.86,1.43,0.45,1.0175,1.03530625,0.965897771794578,1.312,1.035,0.961,0.966
"1909","fort_pearce","NFP091","6/27/2025",2,1,0.76,0.72,1.15,0.9075,0.82355625,1.21424614287124,1.312,1.035,0.961,0.966
"1910","fort_pearce","NFP091","6/27/2025",3,0.53,0.68,1.56,1.3,1.0175,1.03530625,0.965897771794578,1.312,1.035,0.961,0.966
"1911","fort_pearce","NFP091","6/27/2025",4,1.91,0.95,2.31,1.65,1.705,2.907025,0.343994289694791,1.312,1.035,0.961,0.966
"1912","fort_pearce","NFP091","6/27/2025",5,1.12,0.5,1.03,0.84,0.8725,0.76125625,1.3136181147938,1.312,1.035,0.961,0.966
"1913","sun_river","SR147","6/28/2025",1,1.21,0.86,1.31,0.55,0.9825,0.96530625,1.03594066649833,4.556,3.617,0.442,0.339
"1914","sun_river","SR147","6/28/2025",2,1.18,0.87,3.63,3.42,2.275,5.175625,0.193213380026567,4.556,3.617,0.442,0.339
"1915","sun_river","SR147","6/28/2025",3,0.99,2.07,1.25,1.43,1.435,2.059225,0.485619589894256,4.556,3.617,0.442,0.339
"1916","sun_river","SR147","6/28/2025",4,1.66,0.78,2.04,0.31,1.1975,1.43400625,0.697347030391255,4.556,3.617,0.442,0.339
"1917","sun_river","SR147","6/28/2025",5,3.09,3.32,4.98,1.85,3.31,10.9561,0.0912733545696005,4.556,3.617,0.442,0.339
"1918","sun_river","SR147","6/28/2025",6,0.98,3.05,3.37,2.99,2.5975,6.74700625,0.148213883750293,4.556,3.617,0.442,0.339
"1919","sun_river","SR097","6/28/2025",1,0.64,2.97,1.32,2.17,1.775,3.150625,0.317397341797262,10.233,3.432,0.207,0.291
"1920","sun_river","SR097","6/28/2025",2,4.12,0.66,1.88,0.75,1.8525,3.43175625,0.291395987113012,10.233,3.432,0.207,0.291
"1921","sun_river","SR097","6/28/2025",3,4.74,4.92,5.05,5.05,4.94,24.4036,0.0409775606877674,10.233,3.432,0.207,0.291
"1922","sun_river","SR097","6/28/2025",4,1.4,5.05,5.05,5.05,4.1375,17.11890625,0.0584149469245443,10.233,3.432,0.207,0.291
"1923","sun_river","SR097","6/28/2025",5,2.65,2.22,0.8,1.33,1.75,3.0625,0.326530612244898,10.233,3.432,0.207,0.291
"1924","sun_river","SR122","6/28/2025",1,2.48,0.15,1.13,3.24,1.75,3.0625,0.326530612244898,2.537,2.31,0.455,0.433
"1925","sun_river","SR122","6/28/2025",2,0.96,1.77,1.02,2.33,1.52,2.3104,0.432825484764543,2.537,2.31,0.455,0.433
"1926","sun_river","SR122","6/28/2025",3,1.17,1,0.93,1.53,1.1575,1.33980625,0.746376574971195,2.537,2.31,0.455,0.433
"1927","sun_river","SR122","6/28/2025",4,1.32,1.07,1.05,4.62,2.015,4.060225,0.246291769544791,2.537,2.31,0.455,0.433
"1928","sun_river","SR122","6/28/2025",5,0.83,2,1.1,1.6,1.3825,1.91130625,0.523202391034927,2.537,2.31,0.455,0.433
"1929","sun_river","SR114","6/28/2025",1,2.5,5.05,1.23,1.6,2.595,6.734025,0.148499597194843,10.239,6.734,0.379,0.148
"1930","sun_river","SR114","6/28/2025",2,0.75,0.66,1.58,1.33,1.08,1.1664,0.857338820301783,10.239,6.734,0.379,0.148
"1931","sun_river","SR114","6/28/2025",3,1.14,1.13,0.79,1.44,1.125,1.265625,0.790123456790123,10.239,6.734,0.379,0.148
"1932","sun_river","SR114","6/28/2025",4,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,10.239,6.734,0.379,0.148
"1933","sun_river","SR114","6/28/2025",5,5.05,3.49,5.05,2.67,4.065,16.524225,0.060517210338155,10.239,6.734,0.379,0.148
"1934","cove_wash","CW105","6/29/2025",1,2.8,3.46,0.83,0.89,1.995,3.980025,0.251254703173975,10.292,9.546,0.213,0.159
"1935","cove_wash","CW105","6/29/2025",2,4.43,2.99,5.05,3.35,3.955,15.642025,0.0639303414999017,10.292,9.546,0.213,0.159
"1936","cove_wash","CW105","6/29/2025",3,0.87,2.46,1.1,0.95,1.345,1.809025,0.552783958209533,10.292,9.546,0.213,0.159
"1937","cove_wash","CW105","6/29/2025",4,5.05,3.56,5.05,5.05,4.6775,21.87900625,0.0457059150024238,10.292,9.546,0.213,0.159
"1938","cove_wash","CW105","6/29/2025",5,1.69,1.98,1.05,2.58,1.825,3.330625,0.300243948207919,10.292,9.546,0.213,0.159
"1939","cove_wash","CW105","6/29/2025",6,3.78,5.05,3.22,3.5,3.8875,15.11265625,0.066169704614303,10.292,9.546,0.213,0.159
"1940","cove_wash","CW052","6/29/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,6.837,1.769,0.413,0.565
"1941","cove_wash","CW052","6/29/2025",2,2.36,1.34,1.98,1.81,1.8725,3.50625625,0.285204482701457,6.837,1.769,0.413,0.565
"1942","cove_wash","CW052","6/29/2025",3,1.78,0.96,1.15,1.43,1.33,1.7689,0.565323082141444,6.837,1.769,0.413,0.565
"1943","cove_wash","CW052","6/29/2025",4,1.07,1.01,1.2,2,1.32,1.7424,0.573921028466483,6.837,1.769,0.413,0.565
"1944","cove_wash","CW052","6/29/2025",5,1.12,1.63,1.23,1.18,1.29,1.6641,0.600925425154738,6.837,1.769,0.413,0.565
"1945","cove_wash","CW053","6/29/2025",1,1.08,1.78,2.7,1.79,1.8375,3.37640625,0.296172890925077,3.117,3.331,0.376,0.3
"1946","cove_wash","CW053","6/29/2025",2,0.88,1.58,1.84,1.63,1.4825,2.19780625,0.454999161095297,3.117,3.331,0.376,0.3
"1947","cove_wash","CW053","6/29/2025",3,1.1,2.5,1.7,2,1.825,3.330625,0.300243948207919,3.117,3.331,0.376,0.3
"1948","cove_wash","CW053","6/29/2025",4,0.75,1.2,1.68,1.39,1.255,1.575025,0.634910556975286,3.117,3.331,0.376,0.3
"1949","cove_wash","CW053","6/29/2025",5,5.05,1.53,1.4,1.06,2.26,5.1076,0.195786670843449,3.117,3.331,0.376,0.3
"1950","cove_wash","CW007","6/29/2025",1,1.79,2.49,2.16,0.77,1.8025,3.24900625,0.307786419308981,2.118,2.161,0.562,0.463
"1951","cove_wash","CW007","6/29/2025",2,0.92,0.91,1.85,1.33,1.2525,1.56875625,0.637447659571078,2.118,2.161,0.562,0.463
"1952","cove_wash","CW007","6/29/2025",3,0.98,1.13,1.11,0.74,0.99,0.9801,1.02030405060708,2.118,2.161,0.562,0.463
"1953","cove_wash","CW007","6/29/2025",4,1.43,3.34,0.64,1.08,1.6225,2.63250625,0.379866144667273,2.118,2.161,0.562,0.463
"1954","cove_wash","CW007","6/29/2025",5,1.9,1.35,1.83,0.8,1.47,2.1609,0.462770142070434,2.118,2.161,0.562,0.463
"1955","turkey_farm","TF147","7/3/2025",1,1.65,3.62,1.1,2.29,2.165,4.687225,0.213345849623178,5.601,3.901,0.824,0.256
"1956","turkey_farm","TF147","7/3/2025",2,5.05,1.41,5.05,5.05,4.14,17.1396,0.0583444187729002,5.601,3.901,0.824,0.256
"1957","turkey_farm","TF147","7/3/2025",3,1.22,1.81,0.31,2.25,1.3975,1.95300625,0.512031131492795,5.601,3.901,0.824,0.256
"1958","turkey_farm","TF147","7/3/2025",4,1.87,1.92,2.75,1.36,1.975,3.900625,0.256369171607114,5.601,3.901,0.824,0.256
"1959","turkey_farm","TF147","7/3/2025",5,0.37,0.66,0.71,0.54,0.57,0.3249,3.07787011388119,5.601,3.901,0.824,0.256
"1960","turkey_farm","TF069","7/3/2025",1,1.88,5.05,1.57,5.05,3.3875,11.47515625,0.0871447828869433,3.945,2.831,0.502,0.353
"1961","turkey_farm","TF069","7/3/2025",2,3.48,0.87,0.95,1.43,1.6825,2.83080625,0.353256249875808,3.945,2.831,0.502,0.353
"1962","turkey_farm","TF069","7/3/2025",3,1.17,1.47,1.17,1.38,1.2975,1.68350625,0.593998388779371,3.945,2.831,0.502,0.353
"1963","turkey_farm","TF069","7/3/2025",4,1.29,1.11,2.53,1.82,1.6875,2.84765625,0.35116598079561,3.945,2.831,0.502,0.353
"1964","turkey_farm","TF069","7/3/2025",5,1.11,0.69,0.79,1.18,0.9425,0.88830625,1.12573788600497,3.945,2.831,0.502,0.353
"1965","turkey_farm","TF058","7/3/2025",1,3.01,1.39,1.04,0.52,1.49,2.2201,0.450430160803567,2.693,2.616,0.441,0.382
"1966","turkey_farm","TF058","7/3/2025",2,2.58,3,1.3,1.76,2.16,4.6656,0.214334705075446,2.693,2.616,0.441,0.382
"1967","turkey_farm","TF058","7/3/2025",3,1.49,2.81,1.03,1.14,1.6175,2.61630625,0.382218251399277,2.693,2.616,0.441,0.382
"1968","turkey_farm","TF058","7/3/2025",4,1.52,0.52,2.39,2.13,1.64,2.6896,0.37180249851279,2.693,2.616,0.441,0.382
"1969","turkey_farm","TF058","7/3/2025",5,1.03,0.86,0.99,1.63,1.1275,1.27125625,0.786623467927886,2.693,2.616,0.441,0.382
"1970","turkey_farm","TF094","7/3/2025",1,2.25,1.37,3,1.41,2.0075,4.03005625,0.24813549438671,2.99,2.681,0.384,0.373
"1971","turkey_farm","TF094","7/3/2025",2,0.83,2.55,1.35,1.82,1.6375,2.68140625,0.372938639939398,2.99,2.681,0.384,0.373
"1972","turkey_farm","TF094","7/3/2025",3,1.4,1.82,1.56,1.39,1.5425,2.37930625,0.42029057839864,2.99,2.681,0.384,0.373
"1973","turkey_farm","TF094","7/3/2025",4,1.3,2.12,2.43,2.46,2.0775,4.31600625,0.23169567931001,2.99,2.681,0.384,0.373
"1974","turkey_farm","TF094","7/3/2025",5,0.72,0.88,1.74,1.63,1.2425,1.54380625,0.64774967713727,2.99,2.681,0.384,0.373
"1975","white_reef","WR050","7/3/2025",1,5.05,5.05,2.58,2.94,3.905,15.249025,0.0655779631812526,10.401,8.512,0.126,0.117
"1976","white_reef","WR050","7/3/2025",2,1.71,3.51,1.4,5.05,2.9175,8.51180625,0.117483877173544,10.401,8.512,0.126,0.117
"1977","white_reef","WR050","7/3/2025",3,2.02,0.95,3.47,3.94,2.595,6.734025,0.148499597194843,10.401,8.512,0.126,0.117
"1978","white_reef","WR050","7/3/2025",4,5.05,1.52,5.05,5.05,4.1675,17.36805625,0.0575769669101573,10.401,8.512,0.126,0.117
"1979","white_reef","WR050","7/3/2025",5,1.68,0.78,2.29,3.39,2.035,4.141225,0.241474442948644,10.401,8.512,0.126,0.117
"1980","white_reef","WR140","7/3/2025",1,0.84,0.86,1.35,0.93,0.995,0.990025,1.01007550314386,2.609,2.6,0.594,0.385
"1981","white_reef","WR140","7/3/2025",2,1.55,1.19,2.19,1.94,1.7175,2.94980625,0.339005316027112,2.609,2.6,0.594,0.385
"1982","white_reef","WR140","7/3/2025",3,3.48,1.64,2.45,1.86,2.3575,5.55780625,0.179927107030764,2.609,2.6,0.594,0.385
"1983","white_reef","WR140","7/3/2025",4,0.69,1.82,1.22,2.72,1.6125,2.60015625,0.384592272099033,2.609,2.6,0.594,0.385
"1984","white_reef","WR140","7/3/2025",5,1.22,0.44,1.31,0.92,0.9725,0.94575625,1.05735489456189,2.609,2.6,0.594,0.385
"1985","white_reef","WR118","7/3/2025",1,2.52,1.3,2.57,1.69,2.02,4.0804,0.24507401235173,2.797,2.059,0.505,0.486
"1986","white_reef","WR118","7/3/2025",2,1.74,1,2.74,3.67,2.2875,5.23265625,0.191107527844964,2.797,2.059,0.505,0.486
"1987","white_reef","WR118","7/3/2025",3,1.92,0.54,0.91,0.7,1.0175,1.03530625,0.965897771794578,2.797,2.059,0.505,0.486
"1988","white_reef","WR118","7/3/2025",4,2.09,0.9,1.3,0.73,1.255,1.575025,0.634910556975286,2.797,2.059,0.505,0.486
"1989","white_reef","WR118","7/3/2025",5,1.41,1.7,1.75,0.88,1.435,2.059225,0.485619589894256,2.797,2.059,0.505,0.486
"1990","white_reef","WR028","7/3/2025",1,2.7,1.53,1.08,1.46,1.6925,2.86455625,0.349094209617982,3.88,2.865,0.478,0.349
"1991","white_reef","WR028","7/3/2025",2,0.78,0.64,0.9,1.14,0.865,0.748225,1.33649637475358,3.88,2.865,0.478,0.349
"1992","white_reef","WR028","7/3/2025",3,2.82,3.26,1.68,2.65,2.6025,6.77300625,0.147644925028675,3.88,2.865,0.478,0.349
"1993","white_reef","WR028","7/3/2025",4,1.5,4.34,1.25,3.14,2.5575,6.54080625,0.152886350975463,3.88,2.865,0.478,0.349
"1994","white_reef","WR028","7/3/2025",5,1.68,2.27,1.31,1.03,1.5725,2.47275625,0.404407025561052,3.88,2.865,0.478,0.349
"1995","paradise_canyon","PC042","7/9/2025",1,0.69,0.67,1.01,2.52,1.2225,1.49450625,0.669117308810184,1.66,1.495,0.953,0.669
"1996","paradise_canyon","PC042","7/9/2025",2,1.49,0.81,0.94,4.45,1.9225,3.69600625,0.270562313037214,1.66,1.495,0.953,0.669
"1997","paradise_canyon","PC042","7/9/2025",3,0.62,0.49,0.86,1.05,0.755,0.570025,1.75430902153414,1.66,1.495,0.953,0.669
"1998","paradise_canyon","PC042","7/9/2025",4,1.73,1.8,1.33,0.64,1.375,1.890625,0.528925619834711,1.66,1.495,0.953,0.669
"1999","paradise_canyon","PC042","7/9/2025",5,1.07,0.34,0.73,1.08,0.805,0.648025,1.54315034142201,1.66,1.495,0.953,0.669
"2000","paradise_canyon","PC056","7/9/2025",1,2.41,1.62,0.95,0.79,1.4425,2.08080625,0.48058294711485,3.381,2.081,0.433,0.481
"2001","paradise_canyon","PC056","7/9/2025",2,1.54,0.86,1.2,1.07,1.1675,1.36305625,0.733645438330223,3.381,2.081,0.433,0.481
"2002","paradise_canyon","PC056","7/9/2025",3,1.62,2.87,1.84,1.64,1.9925,3.97005625,0.251885599857685,3.381,2.081,0.433,0.481
"2003","paradise_canyon","PC056","7/9/2025",4,0.85,0.92,1.52,2,1.3225,1.74900625,0.571753245593033,3.381,2.081,0.433,0.481
"2004","paradise_canyon","PC056","7/9/2025",5,4.37,3.16,2.25,1.35,2.7825,7.74230625,0.129160481090502,3.381,2.081,0.433,0.481
"2005","paradise_canyon","PC075","7/9/2025",1,5.05,2.08,5.05,5.05,4.3075,18.55455625,0.053895118079151,8.299,5.808,0.261,0.172
"2006","paradise_canyon","PC075","7/9/2025",2,3.18,3.58,1.74,1.14,2.41,5.8081,0.172173344122863,8.299,5.808,0.261,0.172
"2007","paradise_canyon","PC075","7/9/2025",3,1.07,1.73,1.9,0.79,1.3725,1.88375625,0.530854244013789,8.299,5.808,0.261,0.172
"2008","paradise_canyon","PC075","7/9/2025",4,1.34,1.06,2.38,1.05,1.4575,2.12430625,0.470741918685218,8.299,5.808,0.261,0.172
"2009","paradise_canyon","PC075","7/9/2025",5,5.05,5.05,1.34,3.05,3.6225,13.12250625,0.0762049551319513,8.299,5.808,0.261,0.172
"2010","paradise_canyon","PC052","7/9/2025",1,0.41,5.05,0.46,5.05,2.7425,7.52130625,0.132955628551889,8.868,8.108,0.157,0.123
"2011","paradise_canyon","PC052","7/9/2025",2,1.78,5.05,3.91,4.44,3.795,14.402025,0.0694346801925424,8.868,8.108,0.157,0.123
"2012","paradise_canyon","PC052","7/9/2025",3,1.9,1.18,2.15,1.32,1.6375,2.68140625,0.372938639939398,8.868,8.108,0.157,0.123
